Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
34,1,1003,1,2,2,1,1140,4,1,95,3,2,4,3,1,4033,15834,2,0,11,3,4,0,5,3,2,3,2,0,2,0
29,1,490,1,10,3,1,1143,4,0,61,3,1,3,2,3,3291,17940,0,0,14,3,4,2,8,2,2,7,5,1,1,0
42,0,188,1,29,3,2,1148,2,1,56,1,2,2,4,1,4272,9558,4,0,19,3,1,0,16,3,3,1,0,0,0,0
29,0,718,1,8,1,2,1150,2,1,79,2,2,4,4,2,5056,17689,1,1,15,3,3,1,10,2,2,10,7,1,2,0
38,0,433,3,1,3,3,1152,3,1,37,4,1,3,3,2,2844,6004,1,0,13,3,4,1,7,2,4,7,6,5,0,0
28,1,773,1,6,3,1,1154,3,1,39,2,1,3,3,3,2703,22088,1,1,14,3,4,1,3,2,3,3,1,0,2,0
18,2,247,1,8,1,2,1156,3,1,80,3,1,2,3,1,1904,13556,1,0,12,3,4,0,0,0,3,0,0,0,0,1
33,0,603,2,9,4,4,1157,1,0,77,3,2,1,1,1,8224,18385,0,1,17,3,1,0,6,3,3,5,2,0,3,1
41,0,167,1,12,4,1,1158,2,1,46,3,1,2,4,2,4766,9051,3,1,11,3,1,1,6,4,3,1,0,0,0,0
31,1,874,1,15,3,2,1160,3,1,72,3,1,2,3,2,2610,6233,1,0,12,3,3,1,2,5,2,2,2,2,2,1
37,0,367,1,25,2,2,1161,3,0,52,2,2,5,4,3,5731,17171,7,0,13,3,3,2,9,2,3,6,2,1,3,0
27,0,199,1,6,3,1,1162,4,1,55,2,1,3,3,2,2539,7950,1,0,13,3,3,1,4,0,3,4,2,2,2,0
34,0,1400,2,9,1,1,1163,2,0,70,3,2,1,3,2,5714,5829,1,0,20,4,1,0,6,3,2,6,5,1,3,0
35,0,528,3,8,4,5,1164,3,1,100,3,1,3,3,1,4323,7108,1,0,17,3,2,0,6,2,1,5,4,1,4,0
29,0,408,2,23,1,1,1165,4,0,45,2,3,1,1,2,7336,11162,1,0,13,3,1,1,11,3,1,11,8,3,10,1
40,1,593,1,9,4,2,1166,2,0,88,3,3,8,3,1,13499,13782,9,0,17,3,3,0,20,3,2,18,7,2,13,0
42,1,481,2,12,3,1,1167,3,1,44,3,4,1,1,1,13758,2447,0,1,12,3,2,0,22,2,2,21,9,13,14,1
42,0,647,2,4,4,4,1171,2,1,45,3,2,1,1,1,5155,2253,7,0,13,3,4,0,9,3,4,6,4,1,5,0
35,0,982,1,1,4,2,1172,4,1,58,2,1,2,3,2,2258,16340,6,0,12,3,2,1,10,2,3,8,0,1,7,0
24,0,477,1,24,3,2,1173,4,1,49,3,1,2,2,1,3597,6409,8,0,22,4,4,0,6,2,3,4,3,1,2,0
28,0,1485,1,12,1,1,1175,3,0,79,3,1,2,4,2,2515,22955,1,1,11,3,4,0,1,4,2,1,1,0,0,1
26,0,1384,1,3,4,2,1177,1,1,82,4,1,2,4,2,4420,13421,1,0,22,4,2,1,8,2,3,8,7,0,7,0
30,0,852,2,10,3,4,1179,3,1,72,2,2,1,3,2,6578,2706,1,0,18,3,1,1,10,3,3,10,3,1,4,0
40,1,902,1,26,2,2,1180,3,0,92,2,2,3,4,2,4422,21203,3,1,13,3,4,1,16,3,1,1,1,0,0,0
35,0,819,1,2,3,1,1182,3,1,44,2,3,4,2,3,10274,19588,2,0,18,3,2,1,15,2,4,7,7,6,4,0
34,1,669,1,1,3,2,1184,4,1,97,2,2,5,1,1,5343,25755,0,0,20,4,3,0,14,3,3,13,9,4,9,0
35,1,636,1,4,4,6,1185,4,1,47,2,1,2,4,2,2376,26537,1,0,13,3,2,1,2,2,4,2,2,2,2,0
43,0,1372,2,9,3,4,1188,1,0,85,1,2,1,3,1,5346,9489,8,0,13,3,2,0,7,2,2,4,3,1,3,1
32,2,862,2,2,1,1,1190,3,0,76,3,1,7,1,3,2827,14947,1,0,12,3,3,3,1,3,3,1,0,0,0,0
56,0,718,1,4,4,5,1191,4,0,92,3,5,6,1,3,19943,18575,4,0,13,3,4,1,28,2,3,5,2,4,2,0
29,0,1401,1,6,1,2,1192,2,0,54,3,1,2,4,2,3131,26342,1,0,13,3,1,1,10,5,3,10,8,0,8,0
19,0,645,1,9,2,1,1193,3,1,54,3,1,3,1,1,2552,7172,1,0,25,4,3,0,1,4,3,1,1,0,0,0
45,0,1457,1,7,3,2,1195,1,0,83,3,1,3,3,2,4477,20100,4,1,19,3,3,1,7,2,2,3,2,0,2,0
37,0,977,1,1,3,1,1196,4,0,56,2,2,4,4,2,6474,9961,1,0,13,3,2,1,14,2,2,14,8,3,11,0
20,0,805,1,3,3,1,1198,1,1,87,2,1,2,3,1,3033,12828,1,0,12,3,1,0,2,2,2,2,2,1,2,0
44,0,1097,1,10,4,1,1200,3,1,96,3,1,3,3,1,2936,10826,1,1,11,3,3,0,6,4,3,6,4,0,2,1
53,0,1223,1,7,2,2,1201,4,0,50,3,5,6,3,3,18606,18640,3,0,18,3,2,1,26,6,3,7,7,4,7,0
29,0,942,1,15,1,1,1202,2,0,69,1,1,3,4,2,2168,26933,0,1,18,3,1,1,6,2,2,5,4,1,3,0
22,1,1256,1,3,4,1,1203,3,1,48,2,1,3,4,2,2853,4223,0,1,11,3,2,1,1,5,3,0,0,0,0,1
46,0,1402,2,2,3,4,1204,3,0,69,3,4,6,1,2,17048,24097,8,0,23,4,1,0,28,2,3,26,15,15,9,0
44,2,111,1,17,3,1,1206,4,1,74,1,1,3,3,1,2290,4279,2,0,13,3,4,0,6,3,3,0,0,0,0,0
33,0,147,3,2,3,3,1207,2,1,99,3,1,3,3,2,3600,8429,1,0,13,3,4,1,5,2,3,5,4,1,4,0
41,2,906,1,5,2,1,1210,1,1,95,2,1,3,1,3,2107,20293,6,0,17,3,1,1,5,2,1,1,0,0,0,1
30,0,1329,2,29,4,1,1211,3,1,61,3,2,1,1,3,4115,13192,8,0,19,3,3,3,8,3,3,4,3,0,3,0
40,1,1184,2,2,4,2,1212,2,1,62,3,2,1,2,2,4327,25440,5,0,12,3,4,3,5,2,3,0,0,0,0,0
50,1,1421,1,2,3,2,1215,4,0,30,3,4,6,1,2,17856,9490,2,0,22,4,3,1,32,3,3,2,2,2,2,0
28,0,1179,1,19,4,2,1216,4,1,78,2,1,2,1,2,3196,12449,1,0,12,3,3,3,6,2,3,6,5,3,3,0
46,0,1450,1,15,2,1,1217,4,1,52,3,5,8,2,2,19081,10849,5,0,11,3,1,1,25,2,3,4,2,0,3,0
35,0,1361,2,17,4,1,1218,3,1,94,3,2,1,1,2,8966,21026,3,1,15,3,4,3,15,2,3,7,7,1,7,0
24,0,984,1,17,2,1,1219,4,0,97,3,1,2,2,2,2210,3372,1,0,13,3,1,1,1,3,1,1,0,0,0,1
33,1,1146,2,25,3,2,1220,2,0,82,3,2,1,3,2,4539,4905,1,0,12,3,1,1,10,3,2,10,7,0,1,0
36,0,917,1,6,4,1,1221,3,1,60,1,1,2,3,3,2741,6865,1,0,14,3,3,1,7,4,3,7,7,1,7,0
30,0,853,1,7,4,1,1224,3,1,49,3,2,2,3,3,3491,11309,1,0,13,3,1,3,10,4,2,10,7,8,9,0
44,0,200,1,29,4,6,1225,4,1,32,3,2,3,4,1,4541,7744,1,0,25,4,2,0,20,3,3,20,11,13,17,0
20,0,654,2,21,3,4,1226,3,1,43,4,1,7,4,1,2678,5050,1,0,17,3,4,0,2,2,3,2,1,2,2,0
46,0,150,1,2,4,5,1228,4,1,60,3,2,4,4,3,7379,17433,2,0,11,3,3,1,12,3,2,6,3,1,4,0
42,2,179,3,2,5,2,1231,4,1,79,4,2,3,1,2,6272,12858,7,0,16,3,1,1,10,3,4,4,3,0,3,0
60,0,696,2,7,4,4,1233,2,1,52,4,2,1,4,3,5220,10893,0,1,18,3,2,1,12,3,3,11,7,1,9,0
32,1,116,1,13,3,6,1234,3,0,77,2,1,2,2,2,2743,7331,1,0,20,4,3,1,2,2,3,2,2,2,2,0
32,1,1316,1,2,2,1,1235,4,0,38,3,2,3,3,1,4998,2338,4,1,14,3,4,0,10,2,3,8,7,0,7,0
36,0,363,1,1,3,5,1237,3,0,77,1,3,4,1,3,10252,4235,2,1,21,4,3,1,17,2,3,7,7,7,7,0
33,0,117,1,9,3,2,1238,1,1,60,3,1,3,4,2,2781,6311,0,0,13,3,2,1,15,5,3,14,10,4,10,0
40,0,107,2,10,3,5,1239,2,0,84,2,2,1,2,3,6852,11591,7,0,12,3,2,1,7,2,4,5,1,1,3,0
25,0,1356,2,10,4,1,1240,3,1,57,3,2,1,4,1,4950,20623,0,0,14,3,2,0,5,4,3,4,3,1,1,0
30,0,1465,1,1,3,2,1241,4,1,63,3,1,3,2,2,3579,9369,0,1,21,4,1,1,12,2,3,11,9,5,7,0
42,1,458,1,26,5,2,1242,1,0,60,3,3,8,1,2,13191,23281,3,1,17,3,3,0,20,6,3,1,0,0,0,0
35,2,1212,2,8,2,4,1243,3,0,78,2,3,1,4,2,10377,13755,4,1,11,3,2,1,16,6,2,13,2,4,12,0
27,0,1103,1,14,3,1,1244,1,1,42,3,1,3,1,2,2235,14377,1,1,14,3,4,2,9,3,2,9,7,6,8,0
54,1,966,1,1,4,1,1245,4,0,53,3,3,4,3,3,10502,9659,7,0,17,3,1,1,33,2,1,5,4,1,4,0
44,0,1117,1,2,1,1,1246,1,0,72,4,1,3,4,2,2011,19982,1,0,13,3,4,1,10,5,3,10,5,7,7,0
19,2,504,1,10,3,2,1248,1,0,96,2,1,3,2,1,1859,6148,1,1,25,4,2,0,1,2,4,1,1,0,0,1
29,0,1010,1,1,3,1,1249,1,0,97,3,1,3,4,3,3760,5598,1,0,15,3,1,3,3,5,3,3,2,1,2,0
54,0,685,1,3,3,1,1250,4,1,85,3,4,8,4,2,17779,23474,3,0,14,3,1,0,36,2,3,10,9,0,9,0
31,0,1332,1,11,2,2,1251,3,1,80,3,2,5,1,2,6833,17089,1,1,12,3,4,0,6,2,2,6,5,0,1,0
31,0,1062,1,24,3,2,1252,3,0,96,2,2,5,1,1,6812,17198,1,0,19,3,2,0,10,2,3,10,9,1,8,0
59,0,326,2,3,3,1,1254,3,0,48,2,2,1,4,1,5171,16490,5,0,17,3,4,0,13,2,3,6,1,0,5,0
43,0,920,1,3,3,1,1255,3,1,96,1,5,8,4,2,19740,18625,3,0,14,3,2,1,25,2,3,8,7,0,7,0
49,0,1098,1,4,2,2,1256,1,1,85,2,5,6,3,2,18711,12124,2,0,13,3,3,1,23,2,4,1,0,0,0,0
36,1,469,1,3,3,5,1257,3,1,46,3,1,3,2,2,3692,9256,1,0,12,3,3,0,12,2,2,11,10,0,7,0
48,0,969,1,2,2,5,1258,4,1,76,4,1,2,2,1,2559,16620,5,0,11,3,3,0,7,4,2,1,0,0,0,0
27,0,1167,1,4,2,1,1259,1,1,76,3,1,3,3,3,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3,0
29,0,1329,1,7,3,1,1260,3,1,82,3,2,5,4,3,6623,4204,1,1,11,3,2,2,6,2,3,6,0,1,0,0
48,0,715,1,1,3,1,1263,4,1,76,2,5,8,4,1,18265,8733,6,0,12,3,3,0,25,3,4,1,0,0,0,0
29,0,694,1,1,3,1,1264,4,0,87,2,4,8,4,3,16124,3423,3,0,14,3,2,2,9,2,2,7,7,1,7,0
34,0,1320,1,20,3,5,1265,3,0,89,4,1,3,3,2,2585,21643,0,0,17,3,4,0,2,5,2,1,0,0,0,0
44,0,1099,2,5,3,4,1267,2,1,88,3,5,6,2,2,18213,8751,7,0,11,3,3,1,26,5,3,22,9,3,10,0
33,0,536,2,10,5,4,1268,4,1,82,4,3,1,3,3,8380,21708,0,1,14,3,4,2,10,3,3,9,8,0,8,0
19,0,265,1,25,3,1,1269,2,0,57,4,1,3,4,1,2994,21221,1,1,12,3,4,0,1,2,3,1,0,0,1,0
23,0,373,1,1,2,1,1270,4,1,47,3,1,3,3,2,1223,16901,1,0,22,4,4,1,1,2,3,1,0,0,1,0
25,1,599,2,24,1,1,1273,3,1,73,1,1,7,4,1,1118,8040,1,1,14,3,4,0,1,4,3,1,0,1,0,1
26,0,583,1,4,2,1,1275,3,1,53,3,1,3,4,1,2875,9973,1,1,20,4,2,0,8,2,2,8,5,2,2,0
45,0,1449,2,2,3,4,1277,1,0,94,1,5,6,2,1,18824,2493,2,1,16,3,1,0,26,2,3,24,10,1,11,1
55,2,177,1,8,1,2,1278,4,1,37,2,4,5,2,3,13577,25592,1,1,15,3,4,1,34,3,3,33,9,15,0,0
21,1,251,1,10,2,1,1279,1,0,45,2,1,2,3,1,2625,25308,1,0,20,4,3,0,2,2,1,2,2,2,2,1
46,0,168,2,4,2,4,1280,4,0,33,2,5,6,2,2,18789,9946,2,0,14,3,3,1,26,2,3,11,4,0,8,0
34,0,131,2,2,3,4,1281,3,0,86,3,2,1,1,1,4538,6039,0,1,12,3,4,0,4,3,3,3,2,0,2,0
51,1,237,2,9,3,1,1282,4,1,83,3,5,6,2,3,19847,19196,4,1,24,4,1,1,31,5,2,29,10,11,10,0
59,0,1429,1,18,4,2,1283,4,1,67,3,3,4,4,1,10512,20002,6,0,12,3,4,0,25,6,2,9,7,5,4,0
34,1,135,1,19,3,2,1285,3,0,46,3,2,2,2,3,4444,22534,4,0,13,3,3,2,15,2,4,11,8,5,10,0
28,1,791,1,1,4,2,1286,4,1,44,3,1,2,3,1,2154,6842,0,1,11,3,3,0,5,2,2,4,2,0,2,0
44,0,1199,1,4,2,1,1288,3,1,92,4,5,6,1,3,19190,17477,1,0,14,3,4,2,26,4,2,25,9,14,13,0
34,1,648,3,11,3,1,1289,3,1,56,2,2,3,2,2,4490,21833,4,0,11,3,4,2,14,5,4,10,9,1,8,0
35,0,735,1,6,1,1,1291,3,1,66,3,1,3,3,2,3506,6020,0,1,14,3,4,0,4,3,3,3,2,2,2,0
42,0,603,1,7,4,2,1292,2,0,78,4,2,3,2,2,2372,5628,6,1,16,3,4,0,18,2,3,1,0,0,0,0
43,0,531,2,4,4,4,1293,4,0,56,2,3,1,4,1,10231,20364,3,0,14,3,4,0,23,3,4,21,7,15,17,0
36,0,429,1,2,4,1,1294,3,0,53,3,2,4,2,1,5410,2323,9,1,11,3,4,0,18,2,3,16,14,5,12,0
44,0,621,1,15,3,2,1295,1,0,73,3,3,5,4,2,7978,14075,1,0,11,3,4,1,10,2,3,10,7,0,5,1
28,1,193,1,2,3,1,1296,4,1,52,2,1,2,4,2,3867,14222,1,1,12,3,2,1,2,2,3,2,2,2,2,0
51,1,968,1,6,2,2,1297,2,0,40,2,1,2,3,1,2838,4257,0,0,14,3,2,0,8,6,2,7,0,7,7,0
30,2,879,1,9,2,2,1298,3,0,72,3,2,4,3,1,4695,12858,7,1,18,3,3,0,10,3,3,8,4,1,7,0
29,0,806,1,7,3,5,1299,2,0,39,3,1,2,3,3,3339,17285,3,1,13,3,1,2,10,2,3,7,7,7,7,1
28,0,640,1,1,3,5,1301,4,1,84,3,1,3,1,1,2080,4732,2,0,11,3,2,0,5,2,2,3,2,1,2,0
25,0,266,1,1,3,2,1303,4,0,40,3,1,3,2,1,2096,18830,1,0,18,3,4,0,2,3,2,2,2,2,1,0
32,0,604,2,8,3,2,1304,3,1,56,4,2,1,4,2,6209,11693,1,0,15,3,3,2,10,4,4,10,7,0,8,0
45,1,364,1,25,3,2,1306,2,0,83,3,5,6,2,1,18061,13035,3,0,22,4,3,0,22,4,3,0,0,0,0,0
39,0,412,1,13,4,2,1307,3,0,94,2,4,6,2,3,17123,17334,6,1,13,3,4,2,21,4,3,19,9,15,2,0
58,0,848,1,23,4,1,1308,1,1,88,3,1,3,3,3,2372,26076,1,0,12,3,4,2,2,3,3,2,2,2,2,0
32,0,1089,1,7,2,1,1309,4,1,79,3,2,2,3,2,4883,22845,1,0,18,3,1,1,10,3,3,10,4,1,1,1
39,0,360,1,23,3,2,1310,3,1,93,3,1,3,1,1,3904,22154,0,0,13,3,1,0,6,2,3,5,2,0,3,1
30,0,1138,1,6,3,5,1311,1,0,48,2,2,2,4,2,4627,23631,0,0,12,3,1,1,10,6,3,9,2,6,7,0
36,0,325,1,10,4,5,1312,4,0,63,3,3,5,3,2,7094,5747,3,0,12,3,1,0,10,0,3,7,7,1,7,0
46,0,991,3,1,2,1,1314,4,0,44,3,1,3,1,1,3423,22957,6,0,12,3,3,0,10,3,4,7,6,5,7,0
28,2,1476,1,1,3,1,1315,3,0,55,1,2,2,4,2,6674,16392,0,0,11,3,1,3,10,6,3,9,8,7,5,0
50,0,1322,1,28,3,1,1317,4,0,43,3,4,8,1,2,16880,22422,4,1,11,3,2,0,25,2,3,3,2,1,2,0
40,0,299,2,25,4,4,1318,4,1,57,2,3,1,2,1,9094,17235,2,1,12,3,3,0,9,2,3,5,4,1,0,1
52,0,1030,2,5,3,1,1319,2,1,64,3,3,1,2,1,8446,21534,9,1,19,3,3,0,10,2,2,8,7,7,7,1
30,0,634,1,17,4,2,1321,2,0,95,3,3,6,1,2,11916,25927,1,1,23,4,4,2,9,2,3,9,1,0,8,0
39,0,524,1,18,2,1,1322,1,1,32,3,2,4,3,1,4534,13352,0,0,11,3,1,0,9,6,3,8,7,1,7,0
31,2,587,2,2,4,1,1324,4,0,57,3,3,1,3,3,9852,8935,1,1,19,3,1,1,10,5,2,10,8,9,6,0
41,2,256,2,10,2,2,1329,3,1,40,1,2,1,2,1,6151,22074,1,0,13,3,1,0,19,4,3,19,2,11,9,0
31,1,1060,2,1,3,1,1331,4,0,54,3,1,7,2,1,2302,8319,1,1,11,3,1,0,3,2,4,3,2,2,2,1
44,0,935,1,3,3,1,1333,1,1,89,3,1,2,1,2,2362,14669,4,0,12,3,3,0,10,4,4,3,2,1,2,1
42,2,495,1,2,1,1,1334,3,1,37,3,4,6,3,2,17861,26582,0,1,13,3,4,0,21,3,2,20,8,2,10,0
55,0,282,1,2,2,2,1336,4,0,58,1,5,6,3,2,19187,6992,4,0,14,3,4,1,23,5,3,19,9,9,11,0
56,0,206,3,8,4,1,1338,4,1,99,3,5,6,2,1,19717,4022,6,0,14,3,1,0,36,4,3,7,3,7,7,0
40,2,458,1,16,2,1,1340,3,1,74,3,1,3,3,3,3544,8532,9,0,16,3,2,1,6,0,3,4,2,0,0,0
34,0,943,1,9,3,1,1344,4,1,86,3,3,5,4,3,8500,5494,0,0,11,3,4,1,10,0,2,9,7,1,6,0
40,0,523,1,2,3,1,1346,3,1,98,3,2,3,4,1,4661,22455,1,0,13,3,3,0,9,4,3,9,8,8,8,0
41,1,1018,2,1,3,4,1349,3,0,66,3,2,1,1,3,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7,0
35,1,482,1,4,4,1,1350,3,1,87,3,2,3,3,1,4249,2690,1,1,11,3,2,0,9,3,3,9,6,1,1,0
51,0,770,3,5,3,1,1352,3,1,84,3,4,6,2,3,14026,17588,1,1,11,3,2,1,33,2,3,33,9,0,10,0
38,0,1009,2,2,2,1,1355,2,0,31,3,2,1,1,3,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7,0
34,0,507,2,15,2,2,1356,3,0,66,3,2,1,1,1,6125,23553,1,0,12,3,4,0,10,6,4,10,8,9,6,0
25,0,882,1,19,1,2,1358,4,1,67,3,1,2,4,2,3669,9075,3,0,11,3,3,3,7,6,2,3,2,1,2,0
58,0,601,1,7,4,2,1360,3,0,53,2,3,4,1,2,10008,12023,7,1,14,3,4,0,31,0,2,10,9,5,9,1
40,0,329,1,1,4,1,1361,2,1,88,3,1,2,2,2,2387,6762,3,0,22,4,3,1,7,3,3,4,2,0,3,0
36,1,607,2,7,3,4,1362,1,0,83,4,2,1,1,2,4639,2261,2,0,16,3,4,1,17,2,2,15,7,6,13,0
48,0,855,1,4,3,1,1363,4,1,54,3,3,4,4,1,7898,18706,1,0,11,3,3,0,11,2,3,10,9,0,8,0
27,0,1291,2,11,3,2,1364,3,0,98,4,1,7,4,2,2534,6527,8,0,14,3,2,1,5,4,3,1,0,0,0,0
51,0,1405,1,11,2,5,1367,4,0,82,2,4,4,2,1,13142,24439,3,0,16,3,2,0,29,1,2,5,2,0,3,0
18,2,1124,1,1,3,1,1368,4,0,97,3,1,2,4,1,1611,19305,1,0,15,3,3,0,0,5,4,0,0,0,0,0
35,0,817,1,1,3,2,1369,4,0,60,2,2,2,4,2,5363,10846,0,0,12,3,2,1,10,0,3,9,7,0,0,0
27,1,793,2,2,1,1,1371,4,1,43,1,2,1,4,1,5071,20392,3,0,20,4,2,0,8,3,3,6,2,0,0,0
55,0,267,2,13,4,4,1372,1,1,85,4,4,1,3,1,13695,9277,6,1,17,3,3,0,24,2,2,19,7,3,8,1
56,0,1369,1,23,3,1,1373,4,1,68,3,4,4,2,2,13402,18235,4,1,12,3,1,1,33,0,3,19,16,15,9,0
34,2,999,1,26,1,5,1374,1,0,92,2,1,3,3,3,2029,15891,1,0,20,4,3,3,5,2,3,5,4,0,0,0
40,0,1202,1,2,1,2,1375,2,0,89,4,2,5,3,3,6377,13888,5,0,20,4,2,3,15,0,3,12,11,11,8,0
34,0,285,1,29,3,2,1377,2,1,86,3,2,2,3,2,5429,17491,4,0,13,3,1,2,10,1,3,8,7,7,7,0
31,1,703,2,2,3,1,1379,3,0,90,2,1,7,4,1,2785,11882,7,0,14,3,3,0,3,3,4,1,0,0,0,1
35,1,662,2,18,4,4,1380,4,0,67,3,2,1,3,2,4614,23288,0,1,18,3,3,1,5,0,2,4,2,3,2,1
38,1,693,1,7,3,1,1382,4,1,57,4,1,3,3,3,2610,15748,1,0,11,3,4,3,4,2,3,4,2,0,3,0
34,0,404,1,2,4,5,1383,3,0,98,3,2,5,4,1,6687,6163,1,0,11,3,4,0,14,2,4,14,11,4,11,0
28,0,736,2,26,3,1,1387,3,1,48,2,2,1,1,2,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4,0
31,0,330,1,22,4,2,1389,4,1,98,3,2,4,3,2,6179,21057,1,1,15,3,4,2,10,3,2,10,2,6,7,1
39,0,1498,2,21,4,1,1390,1,1,44,2,2,1,4,2,6120,3567,3,1,12,3,4,2,8,2,4,5,4,1,4,0
51,1,541,2,2,3,4,1391,2,1,52,3,3,1,2,2,10596,15395,2,0,11,3,2,0,14,5,3,4,2,3,2,0
41,1,1200,1,22,3,1,1392,4,0,75,3,2,3,4,3,5467,13953,3,1,14,3,1,2,12,4,2,6,2,3,3,0
37,0,1439,1,4,1,1,1394,3,1,54,3,1,3,3,2,2996,5182,7,1,15,3,4,0,8,2,3,6,4,1,3,0
33,1,1111,2,5,1,1,1395,2,1,61,3,2,1,4,2,9998,19293,6,0,13,3,1,0,8,2,4,5,4,1,2,0
32,0,499,2,2,1,4,1396,3,1,36,3,2,1,2,2,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2,0
39,2,1485,1,25,2,1,1397,3,1,71,3,3,5,3,2,10920,3449,3,0,21,4,2,1,13,2,3,6,4,0,5,0
25,0,1372,2,18,1,1,1399,1,1,93,4,2,1,3,2,6232,12477,2,0,11,3,2,0,6,3,2,3,2,1,2,0
52,1,322,1,28,2,2,1401,4,0,59,4,4,4,3,2,13247,9731,2,1,11,3,2,1,24,3,2,5,3,0,2,0
43,0,930,1,6,3,2,1402,1,0,73,2,2,3,3,1,4081,20003,1,1,14,3,1,0,20,3,1,20,7,1,8,0
27,0,205,2,10,3,4,1403,4,0,98,2,2,1,4,2,5769,7100,1,1,11,3,4,0,6,3,3,6,2,4,4,0
27,0,135,1,17,4,1,1405,4,0,51,3,1,3,3,1,2394,25681,1,1,13,3,4,0,8,2,3,8,2,7,7,1
26,0,683,1,2,1,2,1407,1,1,36,2,1,3,4,1,3904,4050,0,0,12,3,4,0,5,2,3,4,3,1,1,0
42,0,1147,3,10,3,3,1408,3,0,31,3,4,6,1,2,16799,16616,0,0,14,3,3,1,21,5,3,20,7,0,9,0
52,0,258,1,8,4,6,1409,3,0,54,3,1,2,1,2,2950,17363,9,0,13,3,3,0,12,2,1,5,4,0,4,0
37,0,1462,1,11,3,2,1411,1,0,94,3,1,2,3,1,3629,19106,4,0,18,3,1,0,8,6,3,3,2,0,2,0
35,1,200,1,18,2,1,1412,3,1,60,3,3,4,4,1,9362,19944,2,0,11,3,3,0,10,2,3,2,2,2,2,0
25,0,949,1,1,3,5,1415,1,1,81,3,1,2,4,2,3229,4910,4,0,11,3,2,1,7,2,2,3,2,0,2,0
26,0,652,1,7,3,6,1417,3,1,100,4,1,2,1,1,3578,23577,0,0,12,3,4,0,8,2,3,7,7,0,7,0
29,0,332,3,17,3,6,1419,2,1,51,2,3,3,1,1,7988,9769,1,0,13,3,1,0,10,3,2,10,9,0,9,0
49,1,1475,1,28,2,1,1420,1,1,97,2,2,2,1,1,4284,22710,3,0,20,4,1,0,20,2,3,4,3,1,3,1
29,1,337,1,14,1,6,1421,3,0,84,3,3,5,4,1,7553,22930,0,1,12,3,1,0,9,1,3,8,7,7,7,1
54,0,971,1,1,3,2,1422,4,0,54,3,4,8,4,1,17328,5652,6,0,19,3,4,0,29,3,2,20,7,12,7,0
58,0,1055,1,1,3,2,1423,4,0,76,3,5,8,1,2,19701,22456,3,1,21,4,3,1,32,3,3,9,8,1,5,0
55,0,1136,1,1,4,2,1424,2,1,81,4,4,8,4,3,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0,0
36,0,1174,2,3,4,4,1425,1,0,99,3,2,1,2,1,9278,20763,3,1,16,3,4,0,15,3,3,5,4,0,1,0
31,1,667,2,1,4,1,1427,2,0,50,1,1,7,3,1,1359,16154,1,0,12,3,2,0,1,3,3,1,0,0,0,1
30,0,855,2,7,4,4,1428,4,0,73,3,2,1,1,3,4779,12761,7,0,14,3,2,2,8,3,3,3,2,0,2,0
31,0,182,1,8,5,1,1430,1,0,93,3,4,8,2,1,16422,8847,3,0,11,3,3,0,9,3,4,3,2,1,0,0
34,1,560,1,1,4,6,1431,4,1,91,3,1,3,1,3,2996,20284,5,0,14,3,3,2,10,2,3,4,3,1,3,0
31,0,202,1,8,3,1,1433,1,0,34,2,1,3,2,1,1261,22262,1,0,12,3,3,0,1,3,4,1,0,0,0,1
27,0,1377,1,11,1,1,1434,2,1,91,3,1,2,1,2,2099,7679,0,0,14,3,2,0,6,3,4,5,0,1,4,0
36,0,172,1,4,4,1,1435,1,1,37,2,2,2,4,1,5810,22604,1,0,16,3,3,0,10,2,2,10,4,1,8,0
36,0,329,2,16,4,4,1436,3,0,98,2,2,1,1,2,5647,13494,4,0,13,3,1,2,11,3,2,3,2,0,2,0
47,0,465,1,1,3,5,1438,1,1,74,3,1,3,4,2,3420,10205,7,0,12,3,3,1,17,2,2,6,5,1,2,0
25,0,383,2,9,2,1,1439,1,1,68,2,1,7,1,2,4400,15182,3,0,12,3,1,0,6,2,3,3,2,2,2,1
37,2,1413,1,5,2,5,1440,3,1,84,4,1,2,3,1,3500,25470,0,0,14,3,1,0,7,2,1,6,5,1,3,0
56,0,1255,1,1,2,1,1441,1,0,90,3,1,3,1,2,2066,10494,2,0,22,4,4,1,5,3,4,3,2,1,0,0
47,0,359,1,2,4,2,1443,1,0,82,3,4,8,3,2,17169,26703,3,0,19,3,2,2,26,2,4,20,17,5,6,0
24,0,1476,2,4,1,2,1445,4,0,42,3,2,1,3,2,4162,15211,1,1,12,3,3,2,5,3,3,5,4,0,3,0
